cicp_initiative,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,jobs
Advanced and Traded Industries,0,,2020,18,00000,Indiana,Master's degree,1230.265261776968
Advanced and Traded Industries,0,,2020,18,00000,Indiana,No formal educational credential,123994.24078122023
Advanced and Traded Industries,0,,2020,18,00000,Indiana,Postsecondary nondegree award,52781.52814550957
Advanced and Traded Industries,0,,2020,18,00000,Indiana,"Some college, no degree",19338.030664118356
Advanced and Traded Industries,0,,2021,0,00000,United States,Associate's degree,904808.1637891083
Advanced and Traded Industries,0,,2021,0,00000,United States,Bachelor's degree,13830848.90141704
Advanced and Traded Industries,0,,2021,0,00000,United States,Doctoral or professional degree,303475.5072841388
Advanced and Traded Industries,0,,2021,0,00000,United States,High school diploma or equivalent,18600799.029762622
Advanced and Traded Industries,0,,2021,0,00000,United States,Master's degree,103326.05017278797
Advanced and Traded Industries,0,,2021,0,00000,United States,No formal educational credential,3938457.539542624
Advanced and Traded Industries,0,,2021,0,00000,United States,Postsecondary nondegree award,1954355.7413858077
Advanced and Traded Industries,0,,2021,0,00000,United States,"Some college, no degree",1039090.006881148
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,Associate's degree,613.4969286565768
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,Bachelor's degree,4802.494874150905
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,Doctoral or professional degree,144.15005919565354
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,High school diploma or equivalent,9692.555588691803
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,Master's degree,24.436546569896635
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,No formal educational credential,1243.3172783167004
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,Postsecondary nondegree award,485.7987967977377
Advanced and Traded Industries,0,,2021,00,14020,Bloomington MSA,"Some college, no degree",412.21616459931823
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,24431.65245247921
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,479564.0556179783
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,9043.931916029329
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,611107.3696791863
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,2548.436471946022
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,147029.11250148824
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,63783.06574522585
Advanced and Traded Industries,0,,2021,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",31128.64020097052
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,Associate's degree,7751.431885970914
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,Bachelor's degree,116169.8812120155
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,Doctoral or professional degree,2215.151507245053
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,High school diploma or equivalent,175878.9573997817
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,Master's degree,643.035786778689
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,No formal educational credential,36361.51933855148
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,Postsecondary nondegree award,16256.011460928836
Advanced and Traded Industries,0,,2021,00,17140,Cincinnati MSA,"Some college, no degree",9934.240035700444
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,Associate's degree,781.6651605193141
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,Bachelor's degree,6775.190369369612
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,Doctoral or professional degree,54.98086050832088
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,High school diploma or equivalent,13451.573339526418
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,Master's degree,20.393523983597856
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,No formal educational credential,1652.1649332348422
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,Postsecondary nondegree award,874.9964623314584
Advanced and Traded Industries,0,,2021,00,18020,Columbus MSA,"Some college, no degree",326.36711660135927
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,Associate's degree,977.9680239598205
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,Bachelor's degree,10299.595099830547
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,110.44830731370848
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,65365.76065071017
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,Master's degree,24.60846196199975
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,No formal educational credential,7947.938613145734
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,2327.83517082547
Advanced and Traded Industries,0,,2021,00,21140,Elkhart-Goshen MSA,"Some college, no degree",1119.1472288407633
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,Associate's degree,927.5535346535531
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,Bachelor's degree,8057.698626502433
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,Doctoral or professional degree,183.1559386595123
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,High school diploma or equivalent,21704.239755198134
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,Master's degree,26.920349323090498
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,No formal educational credential,5407.873214665224
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,Postsecondary nondegree award,1995.664299206364
Advanced and Traded Industries,0,,2021,00,21780,Evansville MSA,"Some college, no degree",773.0944698736846
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,Associate's degree,1454.1986527971408
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,Bachelor's degree,14880.537031256206
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,Doctoral or professional degree,244.41719982378712
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,High school diploma or equivalent,42908.71604003872
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,Master's degree,80.75591128673817
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,No formal educational credential,7092.649675540684
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,Postsecondary nondegree award,3830.9826758540216
Advanced and Traded Industries,0,,2021,00,23060,Fort Wayne MSA,"Some college, no degree",1287.412671128998
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,6822.346798998271
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,91444.73479017577
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,2165.436133335107
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,153822.5314385909
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,638.977110087955
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,47304.50175653505
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,18784.032106539882
Advanced and Traded Industries,0,,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",7648.132489037207
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,Associate's degree,174.5560176018626
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,Bachelor's degree,1750.2711830981316
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,Doctoral or professional degree,13.75145089557222
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,High school diploma or equivalent,9167.22517183817
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,Master's degree,0.027885531618045002
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,No formal educational credential,760.1956792156507
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,Postsecondary nondegree award,790.035745074917
Advanced and Traded Industries,0,,2021,00,29020,Kokomo MSA,"Some college, no degree",145.24563119025598
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,Associate's degree,721.7747169711856
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,5016.033385591807
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,108.11637594987427
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,18796.896773552508
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,Master's degree,18.21431897555952
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,3205.8835149906545
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,1251.476903434221
Advanced and Traded Industries,0,,2021,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",389.35205904488686
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,Associate's degree,4272.767869700142
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,55697.60524678429
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,995.86754372995
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,129584.61692700369
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,Master's degree,492.1156438536449
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,No formal educational credential,34809.647877105
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,13466.884128416048
Advanced and Traded Industries,0,,2021,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",6137.624462818289
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,Associate's degree,229.62086858218464
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,Bachelor's degree,1891.6838432118425
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,30.645242361955667
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,7796.521762990333
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,Master's degree,0.238745592868901
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,No formal educational credential,1678.5746377148052
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,575.3694003463899
Advanced and Traded Industries,0,,2021,00,33140,Michigan City-La Porte MSA,"Some college, no degree",183.85634249901008
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,Associate's degree,215.8576260025376
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,Bachelor's degree,2335.50003387217
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,Doctoral or professional degree,69.23719598130101
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,High school diploma or equivalent,4975.918159316827
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,Master's degree,10.089360024184755
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,No formal educational credential,653.9407748929534
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,Postsecondary nondegree award,649.444590536879
Advanced and Traded Industries,0,,2021,00,34620,Muncie MSA,"Some college, no degree",239.25354317905217
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,Associate's degree,940.0809749753819
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,8352.78663786617
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,186.87490530912805
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,20249.24739531609
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,Master's degree,42.29139710332437
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,No formal educational credential,3628.2642898166177
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,2132.3620683700606
Advanced and Traded Industries,0,,2021,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",969.9452816573786
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,Associate's degree,327.1084462359722
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,Bachelor's degree,2442.8149268628463
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,Doctoral or professional degree,55.68605294134625
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,High school diploma or equivalent,9675.655463042027
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,Master's degree,16.04992532593728
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,No formal educational credential,1507.7255630427912
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,Postsecondary nondegree award,1029.474219182157
Advanced and Traded Industries,0,,2021,00,45460,Terre Haute MSA,"Some college, no degree",222.58041160175873
Advanced and Traded Industries,0,,2021,18,00000,Indiana,Associate's degree,20537.15412082433
Advanced and Traded Industries,0,,2021,18,00000,Indiana,Bachelor's degree,220123.43534832262
